,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
184,,,4000,4000,4000.0, 36 months,18.94,146.51,D,D2,supervisor,10+ years,OWN,80000.0,Verified,Dec-2018,Current,n,,,other,Other,238xx,VA,12.45,1.0,Sep-2012,0.0,17.0,,9.0,0.0,6445,62.0,14.0,w,3833.07,3833.07,301.71,301.71,166.93,119.78,15.0,0.0,0.0,Feb-2019,146.51,Mar-2019,Feb-2019,0.0,57.0,1,Individual,,,,0.0,0.0,211199.0,1.0,2.0,1.0,2.0,11.0,16211.0,78.0,0.0,1.0,3332.0,73.0,10400.0,0.0,0.0,2.0,5.0,23467.0,3915.0,60.5,0.0,0.0,75.0,70.0,17.0,6.0,1.0,17.0,57.0,12.0,57.0,1.0,4.0,5.0,4.0,5.0,3.0,5.0,9.0,5.0,9.0,0.0,0.0,0.0,3.0,92.3,0.0,0.0,0.0,223258.0,23159.0,9900.0,20887.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
185,,,10000,10000,10000.0, 60 months,16.14,243.93,C,C4,Sale Consultant,2 years,RENT,90000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,079xx,NJ,8.8,0.0,Mar-1991,1.0,,43.0,11.0,1.0,10582,58.5,32.0,w,9779.67,9779.67,474.41,474.41,220.33,254.08,0.0,0.0,0.0,Feb-2019,243.93,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,15470.0,1.0,1.0,0.0,1.0,18.0,4888.0,65.0,1.0,3.0,2969.0,60.0,18100.0,2.0,0.0,2.0,4.0,1719.0,4906.0,67.3,0.0,0.0,133.0,333.0,2.0,2.0,1.0,2.0,,1.0,,0.0,4.0,6.0,5.0,15.0,6.0,8.0,23.0,6.0,11.0,0.0,0.0,0.0,1.0,100.0,80.0,1.0,0.0,25600.0,15470.0,15000.0,7500.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
186,,,4500,4500,4500.0, 36 months,11.31,147.99,B,B3,Accounts Examiner III,10+ years,RENT,38500.0,Not Verified,Dec-2018,Fully Paid,n,,,credit_card,Credit card refinancing,786xx,TX,4.64,0.0,Dec-2003,0.0,25.0,,12.0,0.0,4472,15.3,25.0,w,0.0,0.0,4549.2171485503995,4549.22,4500.0,49.22,0.0,0.0,0.0,Feb-2019,4553.46,,Feb-2019,0.0,25.0,1,Individual,,,,0.0,306.0,29137.0,2.0,1.0,1.0,1.0,3.0,24665.0,100.0,3.0,7.0,3612.0,54.0,29200.0,0.0,3.0,3.0,8.0,2428.0,10735.0,28.9,0.0,0.0,180.0,69.0,2.0,2.0,0.0,2.0,,6.0,,1.0,3.0,5.0,5.0,6.0,10.0,11.0,15.0,5.0,12.0,0.0,0.0,0.0,4.0,91.7,0.0,0.0,0.0,53795.0,29137.0,15100.0,24595.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
187,,,14000,14000,14000.0, 60 months,26.31,421.74,E,E4,,,RENT,55000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,953xx,CA,7.11,0.0,Sep-1998,1.0,,61.0,5.0,1.0,4286,42.9,39.0,w,13885.2,13885.2,411.51,411.51,114.8,296.71,0.0,0.0,0.0,Feb-2019,442.21,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,9387.0,1.0,1.0,1.0,1.0,3.0,5101.0,96.0,1.0,3.0,0.0,61.0,10000.0,1.0,1.0,2.0,4.0,1877.0,,,0.0,0.0,243.0,154.0,12.0,3.0,0.0,,,3.0,,0.0,0.0,3.0,0.0,1.0,34.0,4.0,5.0,3.0,5.0,0.0,0.0,0.0,2.0,100.0,,1.0,0.0,15300.0,9387.0,0.0,5300.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
188,,,6500,6500,6500.0, 36 months,11.8,215.28,B,B4,Educator ,2 years,RENT,46500.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,352xx,AL,21.01,0.0,Aug-2011,1.0,61.0,,24.0,0.0,6741,41.6,30.0,w,6195.78,6195.78,424.17,424.17,304.22,119.95,0.0,0.0,0.0,Feb-2019,215.28,Mar-2019,Feb-2019,0.0,61.0,1,Individual,,,,0.0,0.0,40223.0,4.0,12.0,2.0,2.0,5.0,33482.0,97.0,7.0,12.0,3662.0,79.0,16200.0,2.0,0.0,4.0,14.0,1749.0,7694.0,42.2,0.0,0.0,88.0,72.0,1.0,1.0,0.0,3.0,,5.0,61.0,2.0,6.0,10.0,6.0,6.0,14.0,11.0,16.0,10.0,24.0,0.0,0.0,0.0,9.0,93.3,0.0,0.0,0.0,50845.0,40223.0,13300.0,34645.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
189,,,29625,29625,29625.0, 60 months,15.02,705.09,C,C3,,< 1 year,OWN,48000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,785xx,TX,16.38,0.0,Aug-2010,0.0,,,10.0,0.0,15046,21.7,16.0,w,28952.25,28952.25,1373.1,1373.1,672.75,700.35,0.0,0.0,0.0,Feb-2019,705.09,Mar-2019,Feb-2019,0.0,,1,Joint App,113000.0,26.97,Not Verified,0.0,0.0,28188.0,1.0,1.0,0.0,0.0,42.0,13142.0,45.0,2.0,3.0,12495.0,29.0,69200.0,0.0,0.0,0.0,3.0,2819.0,46554.0,24.4,0.0,0.0,100.0,69.0,1.0,1.0,0.0,1.0,,,,0.0,4.0,4.0,8.0,8.0,4.0,9.0,12.0,4.0,10.0,0.0,0.0,0.0,2.0,100.0,12.5,0.0,0.0,98487.0,28188.0,61600.0,29287.0,66556.0,Sep-2004,2.0,0.0,17.0,39.4,3.0,30.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
190,,,16000,16000,16000.0, 60 months,27.27,491.16,E,E5,General Manager,7 years,OWN,88000.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,471xx,IN,28.88,0.0,Apr-1999,1.0,70.0,,6.0,0.0,2756,56.2,20.0,w,15741.98,15741.98,945.96,945.96,258.02,687.94,0.0,0.0,0.0,Feb-2019,491.16,Mar-2019,Feb-2019,0.0,70.0,1,Individual,,,,0.0,688.0,25371.0,1.0,3.0,1.0,2.0,6.0,22615.0,50.0,1.0,1.0,1231.0,51.0,4900.0,2.0,1.0,3.0,3.0,4229.0,596.0,79.4,0.0,0.0,195.0,236.0,7.0,6.0,1.0,7.0,70.0,6.0,70.0,5.0,2.0,3.0,2.0,11.0,6.0,3.0,13.0,3.0,6.0,0.0,0.0,0.0,2.0,72.2,50.0,0.0,0.0,49918.0,25371.0,2900.0,45018.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
191,,,12000,12000,12000.0, 60 months,14.47,282.16,C,C2,Assistant Athletic Director of Marketing,1 year,RENT,67000.0,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,231xx,VA,28.39,0.0,Aug-2009,1.0,,,9.0,0.0,10018,50.9,34.0,w,11862.54,11862.54,277.34,277.34,137.46,139.88,0.0,0.0,0.0,Feb-2019,291.81,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,184578.0,1.0,4.0,2.0,3.0,5.0,174560.0,97.0,0.0,1.0,4615.0,87.0,19700.0,1.0,1.0,2.0,4.0,20509.0,9682.0,50.9,0.0,0.0,112.0,80.0,23.0,5.0,0.0,23.0,,5.0,,0.0,3.0,3.0,5.0,5.0,26.0,5.0,8.0,3.0,9.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,183897.0,184578.0,19700.0,164197.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
192,,,35000,35000,35000.0, 60 months,15.02,833.02,C,C3,Sr Sales Manager,10+ years,MORTGAGE,290000.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,656xx,MO,7.6,0.0,Dec-2004,0.0,29.0,,15.0,0.0,29416,93.7,33.0,w,34205.18,34205.18,1622.23,1622.23,794.82,827.41,0.0,0.0,0.0,Feb-2019,833.02,Mar-2019,Feb-2019,1.0,42.0,1,Individual,,,,0.0,149.0,479986.0,1.0,8.0,0.0,2.0,17.0,58023.0,58.0,0.0,1.0,12297.0,75.0,31400.0,0.0,0.0,2.0,4.0,31999.0,1038.0,95.2,0.0,0.0,168.0,167.0,22.0,6.0,3.0,22.0,42.0,8.0,29.0,0.0,3.0,4.0,3.0,8.0,17.0,6.0,13.0,4.0,15.0,0.0,0.0,0.0,1.0,87.9,100.0,0.0,0.0,513173.0,87439.0,21600.0,82773.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
193,,,30000,30000,30000.0, 60 months,26.31,903.73,E,E4,Casino Host,10+ years,OWN,62000.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,920xx,CA,37.24,0.0,Oct-2007,0.0,,86.0,15.0,1.0,18890,39.8,36.0,w,29502.65,29502.65,1741.68,1741.68,497.35,1244.33,0.0,0.0,0.0,Feb-2019,903.73,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,104590.0,1.0,2.0,1.0,2.0,6.0,85700.0,86.0,0.0,3.0,5976.0,49.0,47500.0,4.0,0.0,8.0,5.0,6973.0,17510.0,51.9,0.0,0.0,134.0,104.0,13.0,6.0,0.0,13.0,,6.0,,0.0,5.0,5.0,7.0,7.0,20.0,13.0,16.0,5.0,15.0,0.0,0.0,0.0,1.0,100.0,14.3,1.0,0.0,138354.0,104590.0,36400.0,90854.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
194,,,16000,16000,16000.0, 36 months,14.47,550.51,C,C2,Carpenter,10+ years,RENT,150000.0,Source Verified,Dec-2018,Current,n,,,other,Other,917xx,CA,17.94,0.0,Nov-2001,1.0,,,24.0,0.0,43721,59.2,29.0,w,15280.53,15280.53,1081.73,1081.73,719.47,362.26,0.0,0.0,0.0,Feb-2019,550.51,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,57465.0,0.0,2.0,0.0,0.0,36.0,13744.0,8.0,0.0,8.0,7445.0,56.0,73800.0,0.0,0.0,3.0,8.0,2498.0,4117.0,87.2,0.0,0.0,159.0,205.0,13.0,13.0,0.0,13.0,,2.0,,0.0,7.0,19.0,7.0,7.0,4.0,22.0,25.0,19.0,24.0,0.0,0.0,0.0,0.0,100.0,85.7,0.0,0.0,116647.0,57465.0,32100.0,42847.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
195,,,24000,24000,24000.0, 36 months,15.02,832.21,C,C3,MAINTENANCE PLANNER ,3 years,OWN,105000.0,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,711xx,LA,22.14,0.0,Dec-2004,0.0,,,11.0,0.0,26552,61.2,49.0,w,22929.72,22929.72,1634.38,1634.38,1070.28,564.1,0.0,0.0,0.0,Feb-2019,832.21,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,350585.0,2.0,2.0,5.0,9.0,5.0,66595.0,92.0,2.0,4.0,6618.0,71.0,43400.0,3.0,4.0,4.0,13.0,31871.0,7774.0,65.4,0.0,0.0,90.0,168.0,1.0,1.0,1.0,16.0,,8.0,,0.0,4.0,7.0,4.0,14.0,29.0,8.0,19.0,7.0,11.0,0.0,0.0,0.0,7.0,100.0,50.0,0.0,0.0,391084.0,93147.0,22500.0,73252.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
196,,,14000,14000,14000.0, 36 months,16.14,493.17,C,C4,,,MORTGAGE,77479.0,Not Verified,Dec-2018,Current,n,,,other,Other,315xx,GA,23.65,0.0,Mar-2005,0.0,38.0,,6.0,0.0,8147,101.8,21.0,w,13386.16,13386.16,967.51,967.51,613.84,353.67,0.0,0.0,0.0,Feb-2019,493.17,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,160981.0,0.0,4.0,1.0,4.0,12.0,48653.0,69.0,0.0,1.0,8147.0,75.0,8000.0,2.0,2.0,2.0,5.0,26830.0,0.0,101.8,0.0,0.0,155.0,165.0,16.0,12.0,2.0,16.0,38.0,11.0,38.0,0.0,1.0,1.0,1.0,3.0,14.0,1.0,5.0,1.0,6.0,0.0,0.0,0.0,1.0,90.5,100.0,0.0,0.0,197087.0,56800.0,8000.0,80287.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
197,,,40000,40000,40000.0, 60 months,11.31,875.9,B,B3,,< 1 year,MORTGAGE,136000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,480xx,MI,15.41,0.0,Apr-2006,0.0,72.0,,12.0,0.0,34283,81.0,22.0,w,38997.5,38997.5,1714.1,1714.1,1002.5,711.6,0.0,0.0,0.0,Feb-2019,875.9,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,149597.0,1.0,2.0,0.0,1.0,14.0,27860.0,66.0,2.0,2.0,9618.0,73.0,42300.0,0.0,0.0,0.0,3.0,12466.0,2589.0,89.6,0.0,0.0,123.0,132.0,1.0,1.0,3.0,40.0,,15.0,,0.0,3.0,8.0,4.0,8.0,5.0,9.0,14.0,8.0,12.0,0.0,0.0,0.0,2.0,86.4,75.0,0.0,0.0,179159.0,62143.0,25000.0,42409.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
198,,,24000,24000,24000.0, 60 months,27.27,736.73,E,E5,Firefighter/captain,10+ years,MORTGAGE,140000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,977xx,OR,23.92,0.0,Feb-1999,0.0,74.0,,17.0,0.0,12382,63.5,39.0,w,23612.99,23612.99,1418.92,1418.92,387.01,1031.91,0.0,0.0,0.0,Feb-2019,736.73,Mar-2019,Feb-2019,0.0,,1,Joint App,165000.0,23.32,Not Verified,0.0,0.0,473236.0,1.0,6.0,2.0,7.0,3.0,112256.0,70.0,1.0,3.0,2792.0,69.0,19500.0,4.0,14.0,8.0,13.0,27837.0,8.0,99.7,0.0,0.0,238.0,149.0,12.0,3.0,4.0,24.0,,7.0,,0.0,1.0,7.0,1.0,3.0,19.0,8.0,16.0,7.0,17.0,0.0,0.0,0.0,3.0,97.4,100.0,0.0,0.0,544316.0,124638.0,2800.0,156323.0,47875.0,Mar-2005,0.0,4.0,13.0,78.8,2.0,8.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
199,,,28000,28000,28000.0, 36 months,11.31,920.81,B,B3,Executive Administrative Assistant,5 years,RENT,82000.0,Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,921xx,CA,14.4,0.0,Dec-2009,0.0,,,15.0,0.0,27713,43.9,26.0,w,26679.99,26679.99,1815.23,1815.23,1320.01,495.22,0.0,0.0,0.0,Feb-2019,920.81,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,85157.0,0.0,1.0,1.0,3.0,7.0,57444.0,52.0,1.0,2.0,6392.0,45.0,63100.0,0.0,2.0,0.0,5.0,5677.0,28865.0,46.1,0.0,0.0,67.0,108.0,8.0,7.0,0.0,8.0,,,,0.0,10.0,11.0,11.0,11.0,6.0,13.0,20.0,12.0,15.0,0.0,0.0,0.0,2.0,100.0,27.3,0.0,0.0,123978.0,85157.0,53600.0,60878.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
200,,,7075,7075,7075.0, 36 months,23.4,275.35,E,E1,,,RENT,19200.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,633xx,MO,30.34,0.0,Apr-2005,0.0,65.0,,9.0,0.0,7098,71.0,13.0,w,6797.55,6797.55,536.9,536.9,277.45,259.45,0.0,0.0,0.0,Feb-2019,275.35,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,11000.0,0.0,1.0,0.0,0.0,53.0,3902.0,34.0,1.0,3.0,2179.0,51.0,10000.0,0.0,0.0,1.0,3.0,1375.0,470.0,88.3,0.0,0.0,147.0,164.0,9.0,9.0,0.0,26.0,,9.0,65.0,0.0,3.0,7.0,3.0,3.0,2.0,7.0,10.0,7.0,9.0,0.0,0.0,0.0,1.0,92.3,66.7,0.0,0.0,21492.0,11000.0,4000.0,11492.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
201,,,1000,1000,1000.0, 36 months,23.4,38.92,E,E1,,,RENT,29000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,559xx,MN,12.91,0.0,Nov-1986,0.0,,,2.0,0.0,107,35.7,7.0,w,960.78,960.78,75.89,75.89,39.22,36.67,0.0,0.0,0.0,Feb-2019,38.92,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,16609.0,0.0,1.0,1.0,1.0,8.0,16502.0,93.0,1.0,1.0,107.0,92.0,300.0,4.0,3.0,6.0,2.0,8305.0,193.0,35.7,0.0,0.0,129.0,385.0,9.0,8.0,1.0,9.0,,8.0,,0.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,18026.0,16609.0,300.0,17726.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
202,,,5400,5400,5400.0, 36 months,14.47,185.8,C,C2,Shift Supervisor,2 years,MORTGAGE,25000.0,Source Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,731xx,OK,9.46,2.0,Jan-2004,0.0,19.0,,5.0,0.0,3946,34.9,5.0,w,5157.17,5157.17,365.09,365.09,242.83,122.26,0.0,0.0,0.0,Feb-2019,185.8,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,4135.0,0.0,1.0,0.0,1.0,22.0,189.0,14.0,1.0,1.0,1897.0,33.0,11300.0,0.0,1.0,0.0,2.0,827.0,7354.0,34.9,0.0,0.0,22.0,179.0,11.0,11.0,0.0,11.0,19.0,21.0,19.0,0.0,3.0,3.0,4.0,4.0,1.0,4.0,4.0,3.0,5.0,0.0,0.0,0.0,1.0,60.0,75.0,0.0,0.0,12700.0,4135.0,11300.0,1400.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
203,,,10000,10000,10000.0, 36 months,19.92,371.23,D,D3,,,OWN,17440.0,Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,380xx,TN,39.5,0.0,Nov-2002,1.0,,,9.0,0.0,4827,20.7,12.0,w,9586.13,9586.13,725.86,725.86,413.87,311.99,0.0,0.0,0.0,Feb-2019,371.23,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,22504.0,2.0,2.0,1.0,2.0,7.0,17677.0,71.0,5.0,5.0,1576.0,47.0,23300.0,1.0,0.0,6.0,7.0,2500.0,11185.0,22.9,0.0,0.0,138.0,193.0,0.0,0.0,0.0,4.0,,0.0,,0.0,4.0,6.0,4.0,4.0,3.0,7.0,9.0,6.0,9.0,0.0,0.0,0.0,6.0,100.0,0.0,0.0,0.0,48113.0,22504.0,14500.0,24813.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
204,,,10000,10000,10000.0, 36 months,14.47,344.07,C,C2,Workforce Analyst,7 years,RENT,90000.0,Source Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,431xx,OH,16.07,1.0,Sep-1994,1.0,1.0,,20.0,0.0,13007,38.0,31.0,w,9776.51,9776.51,336.03,336.03,223.49,112.54,0.0,0.0,0.0,Feb-2019,348.09,Mar-2019,Feb-2019,0.0,76.0,1,Individual,,,,0.0,1044.0,161935.0,4.0,5.0,2.0,4.0,3.0,148928.0,92.0,2.0,6.0,4181.0,69.0,34200.0,4.0,2.0,5.0,10.0,8097.0,3221.0,58.2,0.0,0.0,291.0,80.0,4.0,3.0,0.0,18.0,,4.0,1.0,1.0,2.0,13.0,3.0,3.0,16.0,15.0,15.0,13.0,20.0,0.0,0.0,0.0,4.0,93.3,0.0,0.0,0.0,177829.0,161935.0,7700.0,143629.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
205,,,25000,25000,25000.0, 36 months,16.91,890.2,C,C5,Captain,3 years,RENT,67000.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,671xx,KS,13.18,0.0,Aug-1996,3.0,46.0,,16.0,0.0,17053,29.3,20.0,w,23916.6,23916.6,1745.17,1745.17,1083.4,661.77,0.0,0.0,0.0,Feb-2019,890.2,Mar-2019,Feb-2019,0.0,46.0,1,Individual,,,,0.0,0.0,23438.0,4.0,0.0,0.0,1.0,15.0,6385.0,78.0,5.0,10.0,4796.0,35.0,58200.0,1.0,1.0,3.0,11.0,1465.0,25347.0,40.2,0.0,0.0,162.0,268.0,1.0,1.0,1.0,1.0,,2.0,79.0,2.0,9.0,9.0,10.0,10.0,2.0,15.0,17.0,9.0,16.0,0.0,0.0,0.0,5.0,89.5,10.0,0.0,0.0,66400.0,23438.0,42400.0,8200.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
206,,,6000,6000,6000.0, 36 months,6.46,183.79,A,A1,Senior manager,3 years,RENT,27000.0,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,951xx,CA,7.64,0.0,Aug-2004,0.0,68.0,,4.0,0.0,4601,55.4,6.0,w,5696.2,5696.2,350.36,350.36,303.8,46.56,0.0,0.0,0.0,Feb-2019,183.79,Mar-2019,Feb-2019,0.0,68.0,1,Individual,,,,0.0,0.0,4601.0,1.0,0.0,0.0,0.0,,0.0,,1.0,1.0,1929.0,55.0,8300.0,0.0,0.0,1.0,1.0,1150.0,2163.0,65.7,0.0,0.0,,172.0,3.0,3.0,0.0,38.0,68.0,10.0,68.0,1.0,3.0,4.0,3.0,5.0,0.0,4.0,6.0,4.0,4.0,0.0,0.0,0.0,1.0,83.3,33.3,0.0,0.0,8300.0,4601.0,6300.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
207,,,7000,7000,7000.0, 36 months,10.33,226.96,B,B1,Reference/YA Librarian,3 years,RENT,45581.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,018xx,MA,17.4,0.0,Mar-2000,0.0,,,8.0,0.0,15786,92.9,19.0,w,6665.16,6665.16,447.89,447.89,334.84,113.05,0.0,0.0,0.0,Feb-2019,226.96,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,103678.0,1.0,4.0,0.0,0.0,51.0,87892.0,107.0,1.0,1.0,3314.0,104.0,17000.0,0.0,2.0,0.0,1.0,12960.0,470.0,92.8,0.0,0.0,189.0,225.0,6.0,6.0,0.0,25.0,,,,0.0,2.0,3.0,2.0,5.0,8.0,4.0,11.0,3.0,8.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,99299.0,103678.0,6500.0,82299.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
208,,,30000,30000,30000.0, 60 months,12.98,682.29,B,B5,Senior Software Engineer,2 years,MORTGAGE,113000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,483xx,MI,16.26,0.0,Jun-2015,1.0,,,11.0,0.0,22389,37.6,14.0,w,29280.55,29280.55,1332.13,1332.13,719.45,612.68,0.0,0.0,0.0,Feb-2019,682.29,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,38209.0,1.0,2.0,0.0,1.0,24.0,15820.0,34.0,1.0,5.0,6438.0,36.0,59500.0,3.0,0.0,3.0,6.0,3474.0,34065.0,38.8,0.0,0.0,42.0,37.0,6.0,6.0,0.0,6.0,,0.0,,0.0,5.0,6.0,8.0,9.0,2.0,9.0,11.0,6.0,11.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,105874.0,38209.0,55700.0,46374.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
209,,,5000,5000,5000.0, 36 months,16.14,176.14,C,C4,Software Consultant,6 years,RENT,110000.0,Not Verified,Dec-2018,Current,n,,,other,Other,088xx,NJ,8.47,0.0,Apr-2013,1.0,,,4.0,0.0,25384,91.0,5.0,w,4780.76,4780.76,345.56,345.56,219.24,126.32,0.0,0.0,0.0,Feb-2019,176.14,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,27102.0,0.0,1.0,0.0,0.0,40.0,1718.0,34.0,0.0,1.0,12774.0,91.0,28000.0,0.0,0.0,1.0,1.0,6775.0,9333.0,91.0,0.0,0.0,57.0,68.0,19.0,19.0,0.0,19.0,,0.0,,0.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,,0.0,0.0,0.0,100.0,66.7,0.0,0.0,33000.0,27102.0,28000.0,5000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
